,content_class,style_class,melody_id,model_name,inference_audio_path,melody_score,style_score,overall_score
222,7,73,179,model-leaky-relu-no-style-pretraining-30-08-2024,/home/user/ss-vq-vae/experiments/outputs/model-leaky-relu-no-style-pretraining-30-08-2024/outputs/model-leaky-relu-no-style-pretraining-30-08-2024/vqvae0609.wav,4,1,2
223,85,81,642,model-leaky-relu-finetuned-style-pretraining-29-08-2024,/home/user/ss-vq-vae/experiments/outputs/model-leaky-relu-finetuned-style-pretraining-29-08-2024/outputs/model-leaky-relu-finetuned-style-pretraining-29-08-2024/vqvae1165.wav,4,1,2
224,17,22,411,model-leaky-relu-finetuned-style-pretraining-29-08-2024,/home/user/ss-vq-vae/experiments/outputs/model-leaky-relu-finetuned-style-pretraining-29-08-2024/outputs/model-leaky-relu-finetuned-style-pretraining-29-08-2024/vqvae1031.wav,2,1,1
225,27,3,844,model-leaky-relu-finetuned-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-finetuned-style-pretraining-15-11-2023/outputs/model-leaky-relu-finetuned-style-pretraining-15-11-2023/vqvae0567.wav,4,1,2
226,52,36,485,model-leaky-relu-frozen-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-frozen-style-pretraining-15-11-2023/outputs/model-leaky-relu-frozen-style-pretraining-15-11-2023/vqvae0721.wav,2,3,2
227,63,15,241,model-leaky-relu-no-style-pretraining-13-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-no-style-pretraining-13-11-2023/outputs/model-leaky-relu-no-style-pretraining-13-11-2023/vqvae0636.wav,4,4,4
228,5,56,675,model-leaky-relu-frozen-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-frozen-style-pretraining-15-11-2023/outputs/model-leaky-relu-frozen-style-pretraining-15-11-2023/vqvae1071.wav,4,3,3
229,62,52,561,model-original-finetuned-style-pretraining-22-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-finetuned-style-pretraining-22-11-2023/outputs/model-original-finetuned-style-pretraining-22-11-2023/vqvae1423.wav,5,5,5
230,24,99,760,model-original-frozen-style-pretraining-21-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-frozen-style-pretraining-21-11-2023/outputs/model-original-frozen-style-pretraining-21-11-2023/vqvae1152.wav,1,3,2
231,17,22,411,model-leaky-relu-no-style-pretraining-13-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-no-style-pretraining-13-11-2023/outputs/model-leaky-relu-no-style-pretraining-13-11-2023/vqvae1031.wav,3,1,2
232,63,84,158,model-leaky-relu-no-style-pretraining-13-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-no-style-pretraining-13-11-2023/outputs/model-leaky-relu-no-style-pretraining-13-11-2023/vqvae0953.wav,4,3,3
233,63,102,796,model-original-frozen-style-pretraining-21-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-frozen-style-pretraining-21-11-2023/outputs/model-original-frozen-style-pretraining-21-11-2023/vqvae1046.wav,2,2,2
234,39,77,765,model-leaky-relu-frozen-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-frozen-style-pretraining-15-11-2023/outputs/model-leaky-relu-frozen-style-pretraining-15-11-2023/vqvae0046.wav,3,1,3
235,28,72,581,model-original-no-style-pretraining-19-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-no-style-pretraining-19-11-2023/outputs/model-original-no-style-pretraining-19-11-2023/vqvae0056.wav,3,4,3
236,72,60,264,model-original-frozen-style-pretraining-21-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-frozen-style-pretraining-21-11-2023/outputs/model-original-frozen-style-pretraining-21-11-2023/vqvae0534.wav,1,1,1
237,34,97,865,model-original-no-style-pretraining-19-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-no-style-pretraining-19-11-2023/outputs/model-original-no-style-pretraining-19-11-2023/vqvae0658.wav,4,4,4
238,34,97,865,model-leaky-relu-finetuned-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-finetuned-style-pretraining-15-11-2023/outputs/model-leaky-relu-finetuned-style-pretraining-15-11-2023/vqvae0658.wav,3,1,1
239,73,73,794,model-leaky-relu-frozen-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-frozen-style-pretraining-15-11-2023/outputs/model-leaky-relu-frozen-style-pretraining-15-11-2023/vqvae0227.wav,5,1,2
240,87,28,102,model-original-no-style-pretraining-19-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-no-style-pretraining-19-11-2023/outputs/model-original-no-style-pretraining-19-11-2023/vqvae1371.wav,2,4,2
241,24,99,760,model-leaky-relu-finetuned-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-finetuned-style-pretraining-15-11-2023/outputs/model-leaky-relu-finetuned-style-pretraining-15-11-2023/vqvae1152.wav,3,1,1
242,29,79,562,model-original-no-style-pretraining-19-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-no-style-pretraining-19-11-2023/outputs/model-original-no-style-pretraining-19-11-2023/vqvae0492.wav,4,4,4
243,37,90,468,model-leaky-relu-frozen-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-frozen-style-pretraining-15-11-2023/outputs/model-leaky-relu-frozen-style-pretraining-15-11-2023/vqvae1070.wav,4,4,4
244,13,20,634,model-leaky-relu-frozen-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-frozen-style-pretraining-15-11-2023/outputs/model-leaky-relu-frozen-style-pretraining-15-11-2023/vqvae1089.wav,3,2,2
245,82,67,404,model-original-finetuned-style-pretraining-22-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-finetuned-style-pretraining-22-11-2023/outputs/model-original-finetuned-style-pretraining-22-11-2023/vqvae0553.wav,3,3,3
246,81,62,780,model-leaky-relu-finetuned-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-finetuned-style-pretraining-15-11-2023/outputs/model-leaky-relu-finetuned-style-pretraining-15-11-2023/vqvae1610.wav,3,2,2
247,89,5,107,model-original-frozen-style-pretraining-21-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-frozen-style-pretraining-21-11-2023/outputs/model-original-frozen-style-pretraining-21-11-2023/vqvae1090.wav,1,1,1
248,52,36,485,model-original-finetuned-style-pretraining-22-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-finetuned-style-pretraining-22-11-2023/outputs/model-original-finetuned-style-pretraining-22-11-2023/vqvae0721.wav,4,3,3
249,37,90,468,model-original-finetuned-style-pretraining-22-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-finetuned-style-pretraining-22-11-2023/outputs/model-original-finetuned-style-pretraining-22-11-2023/vqvae1070.wav,5,5,5
250,82,67,404,model-original-frozen-style-pretraining-21-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-frozen-style-pretraining-21-11-2023/outputs/model-original-frozen-style-pretraining-21-11-2023/vqvae0553.wav,2,1,1
251,85,98,117,model-leaky-relu-no-style-pretraining-13-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-no-style-pretraining-13-11-2023/outputs/model-leaky-relu-no-style-pretraining-13-11-2023/vqvae1403.wav,4,1,2
252,62,52,561,model-leaky-relu-frozen-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-frozen-style-pretraining-15-11-2023/outputs/model-leaky-relu-frozen-style-pretraining-15-11-2023/vqvae1423.wav,4,1,1
253,40,90,370,model-original-finetuned-style-pretraining-22-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-finetuned-style-pretraining-22-11-2023/outputs/model-original-finetuned-style-pretraining-22-11-2023/vqvae1355.wav,5,5,5
254,54,17,209,model-original-finetuned-style-pretraining-22-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-finetuned-style-pretraining-22-11-2023/outputs/model-original-finetuned-style-pretraining-22-11-2023/vqvae0992.wav,4,5,4
255,87,28,102,model-leaky-relu-frozen-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-frozen-style-pretraining-15-11-2023/outputs/model-leaky-relu-frozen-style-pretraining-15-11-2023/vqvae1371.wav,3,1,2
256,63,98,423,model-leaky-relu-finetuned-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-finetuned-style-pretraining-15-11-2023/outputs/model-leaky-relu-finetuned-style-pretraining-15-11-2023/vqvae0560.wav,2,1,1
257,82,67,404,model-original-no-style-pretraining-19-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-no-style-pretraining-19-11-2023/outputs/model-original-no-style-pretraining-19-11-2023/vqvae0553.wav,3,4,4
258,84,1,800,model-leaky-relu-finetuned-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-finetuned-style-pretraining-15-11-2023/outputs/model-leaky-relu-finetuned-style-pretraining-15-11-2023/vqvae0171.wav,4,1,2
259,19,28,537,model-original-finetuned-style-pretraining-22-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-finetuned-style-pretraining-22-11-2023/outputs/model-original-finetuned-style-pretraining-22-11-2023/vqvae0524.wav,5,5,5
260,89,5,107,model-leaky-relu-frozen-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-frozen-style-pretraining-15-11-2023/outputs/model-leaky-relu-frozen-style-pretraining-15-11-2023/vqvae1090.wav,3,2,2
261,27,55,714,model-leaky-relu-frozen-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-frozen-style-pretraining-15-11-2023/outputs/model-leaky-relu-frozen-style-pretraining-15-11-2023/vqvae0443.wav,4,1,2
262,52,36,485,model-original-frozen-style-pretraining-21-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-frozen-style-pretraining-21-11-2023/outputs/model-original-frozen-style-pretraining-21-11-2023/vqvae0721.wav,2,1,1
263,101,24,319,model-original-finetuned-style-pretraining-22-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-finetuned-style-pretraining-22-11-2023/outputs/model-original-finetuned-style-pretraining-22-11-2023/vqvae0509.wav,3,3,3
264,29,79,562,model-original-finetuned-style-pretraining-22-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-finetuned-style-pretraining-22-11-2023/outputs/model-original-finetuned-style-pretraining-22-11-2023/vqvae0492.wav,5,5,5
265,7,73,179,model-leaky-relu-no-style-pretraining-13-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-no-style-pretraining-13-11-2023/outputs/model-leaky-relu-no-style-pretraining-13-11-2023/vqvae0609.wav,4,2,2
266,81,63,830,model-original-no-style-pretraining-19-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-no-style-pretraining-19-11-2023/outputs/model-original-no-style-pretraining-19-11-2023/vqvae0328.wav,3,2,2
267,89,69,123,model-original-finetuned-style-pretraining-22-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-finetuned-style-pretraining-22-11-2023/outputs/model-original-finetuned-style-pretraining-22-11-2023/vqvae0733.wav,3,4,3
268,85,81,642,model-leaky-relu-finetuned-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-finetuned-style-pretraining-15-11-2023/outputs/model-leaky-relu-finetuned-style-pretraining-15-11-2023/vqvae1165.wav,4,3,3
269,17,22,411,model-leaky-relu-finetuned-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-finetuned-style-pretraining-15-11-2023/outputs/model-leaky-relu-finetuned-style-pretraining-15-11-2023/vqvae1031.wav,5,1,2
270,17,12,574,model-original-frozen-style-pretraining-21-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-frozen-style-pretraining-21-11-2023/outputs/model-original-frozen-style-pretraining-21-11-2023/vqvae0954.wav,1,1,1
271,52,27,229,model-leaky-relu-frozen-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-frozen-style-pretraining-15-11-2023/outputs/model-leaky-relu-frozen-style-pretraining-15-11-2023/vqvae1615.wav,3,1,2
272,85,98,117,model-original-frozen-style-pretraining-21-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-frozen-style-pretraining-21-11-2023/outputs/model-original-frozen-style-pretraining-21-11-2023/vqvae1403.wav,1,3,1
273,86,57,798,model-leaky-relu-no-style-pretraining-13-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-no-style-pretraining-13-11-2023/outputs/model-leaky-relu-no-style-pretraining-13-11-2023/vqvae0816.wav,5,1,2
274,54,17,209,model-leaky-relu-finetuned-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-finetuned-style-pretraining-15-11-2023/outputs/model-leaky-relu-finetuned-style-pretraining-15-11-2023/vqvae0992.wav,2,2,2
275,9,86,112,model-original-frozen-style-pretraining-21-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-frozen-style-pretraining-21-11-2023/outputs/model-original-frozen-style-pretraining-21-11-2023/vqvae1429.wav,2,1,1
276,84,1,800,model-original-frozen-style-pretraining-21-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-frozen-style-pretraining-21-11-2023/outputs/model-original-frozen-style-pretraining-21-11-2023/vqvae0171.wav,2,1,1
277,85,81,642,model-leaky-relu-no-style-pretraining-13-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-no-style-pretraining-13-11-2023/outputs/model-leaky-relu-no-style-pretraining-13-11-2023/vqvae1165.wav,4,2,2
278,84,1,800,model-original-finetuned-style-pretraining-22-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-finetuned-style-pretraining-22-11-2023/outputs/model-original-finetuned-style-pretraining-22-11-2023/vqvae0171.wav,4,3,3
279,13,20,634,model-leaky-relu-no-style-pretraining-13-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-no-style-pretraining-13-11-2023/outputs/model-leaky-relu-no-style-pretraining-13-11-2023/vqvae1089.wav,2,1,1
280,34,97,865,model-original-frozen-style-pretraining-21-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-frozen-style-pretraining-21-11-2023/outputs/model-original-frozen-style-pretraining-21-11-2023/vqvae0658.wav,2,3,2
281,62,52,561,model-leaky-relu-no-style-pretraining-13-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-no-style-pretraining-13-11-2023/outputs/model-leaky-relu-no-style-pretraining-13-11-2023/vqvae1423.wav,3,1,1
282,63,98,423,model-original-finetuned-style-pretraining-22-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-finetuned-style-pretraining-22-11-2023/outputs/model-original-finetuned-style-pretraining-22-11-2023/vqvae0560.wav,3,5,4
283,54,17,209,model-original-frozen-style-pretraining-21-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-frozen-style-pretraining-21-11-2023/outputs/model-original-frozen-style-pretraining-21-11-2023/vqvae0992.wav,2,2,2
284,19,28,537,model-leaky-relu-no-style-pretraining-13-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-no-style-pretraining-13-11-2023/outputs/model-leaky-relu-no-style-pretraining-13-11-2023/vqvae0524.wav,4,2,2
285,7,73,179,model-original-frozen-style-pretraining-21-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-frozen-style-pretraining-21-11-2023/outputs/model-original-frozen-style-pretraining-21-11-2023/vqvae0609.wav,4,3,3
286,82,67,404,model-leaky-relu-finetuned-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-finetuned-style-pretraining-15-11-2023/outputs/model-leaky-relu-finetuned-style-pretraining-15-11-2023/vqvae0553.wav,2,1,1
287,87,28,102,model-original-finetuned-style-pretraining-22-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-finetuned-style-pretraining-22-11-2023/outputs/model-original-finetuned-style-pretraining-22-11-2023/vqvae1371.wav,4,4,4
288,100,3,853,model-original-finetuned-style-pretraining-22-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-finetuned-style-pretraining-22-11-2023/outputs/model-original-finetuned-style-pretraining-22-11-2023/vqvae0622.wav,3,4,3
289,24,99,760,model-original-no-style-pretraining-19-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-original-no-style-pretraining-19-11-2023/outputs/model-original-no-style-pretraining-19-11-2023/vqvae1152.wav,5,4,4
290,27,3,844,model-leaky-relu-frozen-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-frozen-style-pretraining-15-11-2023/outputs/model-leaky-relu-frozen-style-pretraining-15-11-2023/vqvae0567.wav,4,2,2
291,97,82,238,model-leaky-relu-frozen-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-frozen-style-pretraining-15-11-2023/outputs/model-leaky-relu-frozen-style-pretraining-15-11-2023/vqvae0400.wav,3,1,1
292,29,79,562,model-leaky-relu-frozen-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-frozen-style-pretraining-15-11-2023/outputs/model-leaky-relu-frozen-style-pretraining-15-11-2023/vqvae0492.wav,4,2,2
293,28,72,581,model-leaky-relu-no-style-pretraining-13-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-no-style-pretraining-13-11-2023/outputs/model-leaky-relu-no-style-pretraining-13-11-2023/vqvae0056.wav,4,1,1
294,19,28,537,model-leaky-relu-finetuned-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-finetuned-style-pretraining-15-11-2023/outputs/model-leaky-relu-finetuned-style-pretraining-15-11-2023/vqvae0524.wav,1,2,2
295,89,12,281,model-leaky-relu-finetuned-style-pretraining-15-11-2023,/home/wojtekk23/Muzyka/magisterka_test/model-leaky-relu-finetuned-style-pretraining-15-11-2023/outputs/model-leaky-relu-finetuned-style-pretraining-15-11-2023/vqvae1605.wav,2,1,1
